"","rep_id","size_net","clus_coeff","pathlength","init_mode","assortativity","init","rewire","neighbors","clus_type","mean_mean","mean_sd","sd_mean","sd_sd"
"135",135,150,0.583850189489296,1.6848322147651,0.573747386187507,-0.0194583833315165,"0.5",0.1,"48","big",0.515097211137691,6.95817358806982e-07,0.0013658885324964,3.1141524330563e-08
"136",136,150,0.577741662472689,1.68340044742729,0.536601893410337,-0.0165450209148994,"0.5",0.1,"48","big",0.509314356189081,6.9599539640362e-07,0.00503317882062911,3.29251533006186e-08
"137",137,150,0.575539019378153,1.68357941834452,0.544585656553797,-0.0236929627780828,"0.5",0.1,"48","big",0.512131332129137,6.95551887464279e-07,0.00304725344796762,2.78740571032308e-08
"138",138,150,0.579792309154444,1.68053691275168,0.552338240847535,-0.0192347576201528,"0.5",0.1,"48","big",0.536520180525053,6.95858750541739e-07,0.00206291476350514,3.15947052243951e-08
"139",139,150,0.589365634393581,1.68304250559284,0.538905729940173,0.0043451502744576,"0.5",0.1,"48","big",0.502132323316239,6.95626885883006e-07,0.00483228403392314,2.87811389422772e-08
"140",140,150,0.575121947208908,1.682774049217,0.587911923170088,-0.00493115767248077,"0.5",0.1,"48","big",0.509701322120772,6.95967260501589e-07,0.00244316036082184,3.25977945370848e-08
"141",141,150,0.582407587417629,1.68223713646532,0.610134326457304,-0.0074682491539509,"0.5",0.1,"48","big",0.499664597277646,6.95800569262673e-07,0.00102818339847256,3.08445493495563e-08
"142",142,150,0.574502595776682,1.6820581655481,0.555094837866831,0.00757109305067638,"0.5",0.1,"48","big",0.502046144438478,6.95892460938179e-07,0.00225225833244731,3.2335449201134e-08
"143",143,150,0.589565431261505,1.68501118568233,0.558244256909654,-0.0108126553639004,"0.5",0.1,"48","big",0.499215596983484,6.95799507587532e-07,0.00481544885361131,3.09502170638394e-08
"144",144,150,0.588290648262692,1.68304250559284,0.566900287465495,0.00301534425104455,"0.5",0.1,"48","big",0.483406386772844,6.95634909627505e-07,0.000971375318804097,2.9179424798713e-08
"145",145,150,0.574393480864408,1.68017897091723,0.499643022423874,-0.00936379831750551,"0.5",0.1,"48","big",0.480587076790657,6.95758664431169e-07,0.000950743052239873,3.00875161514736e-08
"146",146,150,0.586722334568325,1.68313199105145,0.557514538046487,0.000289171012005419,"0.5",0.1,"48","big",0.450263301392003,6.95693354378436e-07,0.00357136973561967,2.96653376958739e-08
"147",147,150,0.58234968067381,1.6861744966443,0.559455692726866,-0.00475784167782239,"0.5",0.1,"48","big",0.520802730522616,6.95904820747567e-07,0.00181239251069467,3.21474878936118e-08
"148",148,150,0.573771046159133,1.68026845637584,0.563194151733598,0.0276111657464428,"0.5",0.1,"48","big",0.51329991398833,6.95761433982447e-07,0.00280724777040281,3.04322310122411e-08
"149",149,150,0.577761571839872,1.68125279642058,0.569494092822721,-0.0217608296033997,"0.5",0.1,"48","big",0.482579086360065,6.95958697414229e-07,0.00302962780808561,3.28584289627849e-08
"150",150,150,0.577695461848359,1.68250559284116,0.566574003595574,0.0203124559639991,"0.5",0.1,"48","big",0.522204572013873,6.95701768627014e-07,0.000572972057472041,2.985976799668e-08
"151",151,150,0.575921516173115,1.68062639821029,0.559126037334725,0.00624709686124787,"0.5",0.1,"48","big",0.495530065878967,6.95922408000517e-07,0.00215417711094672,3.23517821938249e-08
"152",152,150,0.585217846806846,1.68250559284116,0.562213152406768,-0.00629475927920358,"0.5",0.1,"48","big",0.513954659649569,6.95728583069813e-07,0.00211693580201831,3.02135062615074e-08
"153",153,150,0.583407542392031,1.68053691275168,0.582687093790941,-0.0214129960094101,"0.5",0.1,"48","big",0.505600325778997,6.95920895437494e-07,0.000581516192703832,3.21649159783384e-08
"154",154,150,0.587845407120764,1.68510067114094,0.542569780250911,0.00508048842743315,"0.5",0.1,"48","big",0.516154526965334,6.95464492399802e-07,0.00100270305273729,2.67536737443665e-08
"155",155,150,0.569022852441632,1.68232662192394,0.585699238306692,-0.000552331994847226,"0.5",0.1,"48","big",0.524775702930455,6.95718388447465e-07,0.00428600194340606,3.01033393992375e-08
"156",156,150,0.595064724870464,1.68429530201342,0.61366542772948,-0.02031080735805,"0.5",0.1,"48","big",0.47378743155641,6.95655766338733e-07,0.00207973932550823,2.90860259839771e-08
"157",157,150,0.586679157089619,1.68348993288591,0.580895525205063,-0.0121049363899312,"0.5",0.1,"48","big",0.498264318987992,6.95717965759064e-07,0.00274495682256739,3.00610586429073e-08
"158",158,150,0.579973568831413,1.68152125279642,0.590802700388817,0.0105775834356157,"0.5",0.1,"48","big",0.514481763024406,6.95949875548147e-07,0.000654449797478631,3.26103925710713e-08
"159",159,150,0.58083109562765,1.68232662192394,0.537050820276892,-0.00936763683421528,"0.5",0.1,"48","big",0.477523289186475,6.96139745727726e-07,0.00332285747289835,3.45078608700984e-08
"160",160,150,0.581151704660456,1.6820581655481,0.535898279298515,0.00203226292319504,"0.5",0.1,"48","big",0.552660870782985,6.95414110647244e-07,0.00272998173636669,2.60671733201031e-08
"161",161,150,0.587229907810078,1.68196868008949,0.538231450246442,0.00472419269200597,"0.5",0.1,"48","big",0.476815408743948,6.95852105138975e-07,0.000767874447659751,3.12704829536197e-08
"162",162,150,0.583587432668874,1.68214765100671,0.581336933719521,-0.00268896850685438,"0.5",0.1,"48","big",0.500081125131807,6.96009651618489e-07,0.00250016507060668,3.3494190425735e-08
"163",163,150,0.577823596799508,1.68313199105145,0.542105253204525,0.000678368105762959,"0.5",0.1,"48","big",0.46462981528649,6.9604484291674e-07,0.00248855687949132,3.35497194581158e-08
"164",164,150,0.58078711345605,1.68214765100671,0.551471484313824,-0.00462218199810593,"0.5",0.1,"48","big",0.49222167700871,6.95802670078861e-07,0.000980609820937224,3.09888153439798e-08
"165",165,150,0.592836924782253,1.68340044742729,0.548943833546451,-0.0111143171298519,"0.5",0.1,"48","big",0.472535146724576,6.95620015623352e-07,0.000785793814991083,2.87051453758978e-08
"166",166,150,0.581623694526757,1.68313199105145,0.568782915502124,-0.0182647963159596,"0.5",0.1,"48","big",0.484214534873874,6.95910587325783e-07,0.00190138356940684,3.20589605592246e-08
"167",167,150,0.59138486563477,1.68501118568233,0.541614422518437,0.015082907835871,"0.5",0.1,"48","big",0.496221897447748,6.9574375341459e-07,0.000206164594392032,3.03229393377617e-08
"168",168,150,0.578598844443159,1.68178970917226,0.536799175548877,0.0213270042700413,"0.5",0.1,"48","big",0.486488248190556,6.95409016527425e-07,0.00267317796775691,2.60897862057635e-08
"169",169,150,0.570557583101866,1.6807158836689,0.570182298955866,-0.00878520195976116,"0.5",0.1,"48","big",0.513099423760361,6.95892868931155e-07,0.00216569213865699,3.22820023018876e-08
"170",170,150,0.592344638606646,1.68420581655481,0.587355851616043,-0.0239378239211425,"0.5",0.1,"48","big",0.459251060750328,6.9556993745766e-07,0.00241901445270479,2.80815783885609e-08
"171",171,150,0.581517925783481,1.68322147651007,0.540050783172203,0.00221539095639686,"0.5",0.1,"48","big",0.50726676557644,6.95592044449973e-07,0.00247639156415095,2.82729773422746e-08
"172",172,150,0.567400635279837,1.68098434004474,0.573790480117196,-0.0101058421994828,"0.5",0.1,"48","big",0.496906950282421,6.95810172247489e-07,0.00337653320275936,3.11038464849996e-08
"173",173,150,0.588620513589798,1.68438478747204,0.564266321209195,0.00500405615416656,"0.5",0.1,"48","big",0.499981356118075,6.95822596967133e-07,0.00147944213686784,3.12082140353317e-08
"174",174,150,0.586496407924347,1.68044742729306,0.577754743208858,-0.00938245476397938,"0.5",0.1,"48","big",0.536521683853326,6.95590710118163e-07,0.00134711006942908,2.83882607011418e-08
"175",175,150,0.585543149476609,1.68152125279642,0.55084918842895,-0.0197518158608277,"0.5",0.1,"48","big",0.514328753709448,6.95796513173434e-07,0.00305399532606026,3.08567355723518e-08
"176",176,150,0.587998843905701,1.68089485458613,0.52566936910855,0.00489917316263156,"0.5",0.1,"48","big",0.464604902507347,6.95878500930319e-07,0.000615384924001541,3.19184662167909e-08
"177",177,150,0.58746418102788,1.68214765100671,0.55144422670554,0.00455152970556662,"0.5",0.1,"48","big",0.530008875208515,6.95902305484555e-07,0.00123478422913634,3.20995372184427e-08
"178",178,150,0.578212337528714,1.68152125279642,0.541961504356902,-0.0145859819359525,"0.5",0.1,"48","big",0.489290456663244,6.95994960717377e-07,0.00158747499681537,3.30601498295836e-08
"179",179,150,0.594575619058055,1.68662192393736,0.593480535305086,-0.00560049782202844,"0.5",0.1,"48","big",0.463949774637085,6.95478420526908e-07,0.00280992584833907,2.70681470049196e-08
"180",180,150,0.579030146904309,1.68170022371365,0.560018021023423,-0.0295885165465008,"0.5",0.1,"48","big",0.546096470237454,6.95824902337784e-07,0.00272109907860949,3.10189079117844e-08
"181",181,150,0.579728856139283,1.68107382550336,0.554749137782023,-0.0257789412081825,"0.5",0.1,"48","big",0.496505078792865,6.95869074984932e-07,0.00132223957187992,3.19605655968619e-08
"182",182,150,0.591426350705921,1.68429530201342,0.531162967611286,-0.00181704600573615,"0.5",0.1,"48","big",0.510609768588438,6.95551098765004e-07,0.00212010640039971,2.7965929542306e-08
"183",183,150,0.579983612413069,1.68187919463087,0.539368979509821,-0.014199523094522,"0.5",0.1,"48","big",0.488617039285363,6.95822302812581e-07,0.0047633013937777,3.11731499172593e-08
"184",184,150,0.596636327345784,1.68626398210291,0.563586410488398,0.043884632547185,"0.5",0.1,"48","big",0.470639623666725,6.95847904035605e-07,0.00406150315809148,3.15056239083542e-08
"185",185,150,0.588299419248307,1.68402684563758,0.555893157759041,0.0105688924926599,"0.5",0.1,"48","big",0.49506693519146,6.95691557496284e-07,0.00093104288739934,2.96625528409413e-08
"186",186,150,0.581442764731486,1.68322147651007,0.560952894232764,-0.016557108998566,"0.5",0.1,"48","big",0.508335957157434,6.95599365019084e-07,0.000929670076361724,2.85515994996141e-08
"187",187,150,0.583423976767305,1.68170022371365,0.600148056576046,-0.0105326226061776,"0.5",0.1,"48","big",0.51363798213744,6.96240872913833e-07,0.00297146305013082,3.54643622359298e-08
"188",188,150,0.571197415975013,1.68053691275168,0.529156960076841,0.000515299245155405,"0.5",0.1,"48","big",0.494218701222381,6.96134857599985e-07,0.00137726961320211,3.46944989405869e-08
"189",189,150,0.576887396063812,1.68178970917226,0.542166478223907,-0.00114804307778345,"0.5",0.1,"48","big",0.473037607309621,6.956754492531e-07,0.00105542562094739,2.95223734388134e-08
"190",190,150,0.581588131682245,1.68187919463087,0.565997322362553,-0.0171766489691128,"0.5",0.1,"48","big",0.510745315534758,6.95769052653371e-07,0.00495877672203963,3.06709034576674e-08
"191",191,150,0.586009086534319,1.68250559284116,0.549664315086037,0.00925990574405813,"0.5",0.1,"48","big",0.494015803614212,6.95766054100931e-07,0.00229491966238055,3.02728132261683e-08
"192",192,150,0.58309320265179,1.68331096196868,0.570968930448261,-0.001433339786058,"0.5",0.1,"48","big",0.503449642587071,6.95853622872226e-07,0.00185049077725821,3.1426407378061e-08
"193",193,150,0.587207871336253,1.68187919463087,0.545429751000109,0.00439808829856234,"0.5",0.1,"48","big",0.467648577919842,6.95966870759664e-07,0.00146335733879505,3.28002167321118e-08
"194",194,150,0.583440789549934,1.68152125279642,0.53392696128983,-0.00723190867982994,"0.5",0.1,"48","big",0.502712028563879,6.95476192070066e-07,0.00155913576428461,2.70079333702032e-08
"195",195,150,0.585892433284212,1.68357941834452,0.566082945513314,0.0150936352889945,"0.5",0.1,"48","big",0.503450653731233,6.95718547877642e-07,0.00367574197063699,3.0021768730885e-08
"196",196,150,0.58067174307114,1.68474272930649,0.584806051396136,-0.00553426801334064,"0.5",0.1,"48","big",0.479283734279046,6.96251687018574e-07,0.00378621873739855,3.57522911183067e-08
"197",197,150,0.584073897342782,1.68196868008949,0.564606445122218,-0.00644170392530352,"0.5",0.1,"48","big",0.508103550548432,6.95731456595243e-07,0.0018025061223483,2.993875712583e-08
"198",198,150,0.598497996825974,1.68429530201342,0.581913543108109,0.0213032006019021,"0.5",0.1,"48","big",0.512832744533734,6.95982294069996e-07,0.00580127177649411,3.32053682976866e-08
"199",199,150,0.577553919206295,1.68125279642058,0.551802509246481,-0.00128677249716378,"0.5",0.1,"48","big",0.523409486011526,6.95748380887238e-07,0.000247399476952647,3.03902472873491e-08
"200",200,150,0.581967208588633,1.68510067114094,0.56595112666004,-0.00450316409561963,"0.5",0.1,"48","big",0.468435768456714,6.95725091171964e-07,0.000898109798393823,2.96998752413852e-08
"201",201,150,0.320084700992763,1.67785234899329,0.518180501126286,-0.0400137670693128,"0.1",0.9,"48","small",0.500399137795498,7.01661263515842e-07,1.16332966822445e-05,7.19546430664474e-08
"202",202,150,0.317992153784917,1.67785234899329,0.538815685330014,-0.040906177032936,"0.1",0.9,"48","small",0.485472132665191,6.9989336469051e-07,1.58785482039945e-05,6.22936702234497e-08
"203",203,150,0.316930475150558,1.67785234899329,0.576868046963808,0.0121334745705616,"0.1",0.9,"48","small",0.489677619522829,6.99226200805688e-07,1.29781903898048e-05,5.84969095004453e-08
"204",204,150,0.320932619639191,1.67785234899329,0.508311540959184,-0.0171760297126613,"0.1",0.9,"48","small",0.501240441199098,7.00712220291204e-07,1.28514209281211e-05,6.74790642487674e-08
"205",205,150,0.316834485855712,1.67785234899329,0.526623193830196,0.00925572815792096,"0.1",0.9,"48","small",0.497507314838305,6.99564267467598e-07,1.4972570557205e-05,6.03558561914055e-08
"206",206,150,0.319700674014723,1.67785234899329,0.548251295101436,-0.00803614983507441,"0.1",0.9,"48","small",0.49464763879961,7.00250634214033e-07,1.30225230056583e-05,6.48409332783685e-08
"207",207,150,0.322616288555161,1.67785234899329,0.568558447346423,0.00646571994804278,"0.1",0.9,"48","small",0.504718538508148,7.01336050804263e-07,1.70938710998455e-05,6.89184708740382e-08
"208",208,150,0.317476238468226,1.67785234899329,0.505245312097921,-0.039878251075065,"0.1",0.9,"48","small",0.506201634797505,7.00922820845e-07,8.26363246925894e-06,6.78486319191577e-08
"209",209,150,0.318007200785808,1.67785234899329,0.554447837468953,-0.00229959579791915,"0.1",0.9,"48","small",0.5008883145602,7.00654142521424e-07,9.22669282858873e-06,6.68965316588653e-08
"210",210,150,0.319827191450224,1.67785234899329,0.569169147641308,0.0154531751695499,"0.1",0.9,"48","small",0.504264786771823,7.02121876763318e-07,7.94528434758531e-06,7.49407982136486e-08
"211",211,150,0.319387821149764,1.67785234899329,0.566467209323983,-0.00581513776014485,"0.1",0.9,"48","small",0.499919969547765,7.0141242980227e-07,1.05070854212552e-05,7.05091561283757e-08
"212",212,150,0.318884058781134,1.67785234899329,0.556600706759736,0.00337350931025765,"0.1",0.9,"48","small",0.501226628358876,7.0058130013976e-07,1.09199500134354e-05,6.703839437436e-08
"213",213,150,0.319958102284851,1.67785234899329,0.547999463655628,-0.0123982637745344,"0.1",0.9,"48","small",0.502673685676214,7.01331205542765e-07,1.3207824893839e-05,7.15824648804861e-08
"214",214,150,0.316943134189329,1.67785234899329,0.588384732730509,-0.0180169670327169,"0.1",0.9,"48","small",0.486334511049689,7.00642905182411e-07,1.00365392235861e-05,6.68851049425736e-08
"215",215,150,0.318860279218868,1.67785234899329,0.566547010719403,-0.0259447412853406,"0.1",0.9,"48","small",0.498461697882749,6.98864953694916e-07,1.02825969006625e-05,5.66703025723443e-08
"216",216,150,0.319074587160057,1.67785234899329,0.574465574223736,-0.0289416936650201,"0.1",0.9,"48","small",0.507025600477821,7.00468249108243e-07,1.21694739772952e-05,6.76968188919329e-08
"217",217,150,0.319240521336642,1.67785234899329,0.553131543294616,-0.0434783488998762,"0.1",0.9,"48","small",0.499740683013377,7.01369337445165e-07,1.16330117669613e-05,7.14968976406576e-08
"218",218,150,0.32107006168338,1.67785234899329,0.560146239226789,-0.0317193035491949,"0.1",0.9,"48","small",0.49404196403646,7.01348608050836e-07,1.50168872647324e-05,7.01282853855557e-08
"219",219,150,0.321052348993367,1.67785234899329,0.577536458133874,-0.045893534497214,"0.1",0.9,"48","small",0.501088800233156,7.01655208969311e-07,1.14045998230886e-05,7.18316883374054e-08
"220",220,150,0.3184771247404,1.67785234899329,0.588194765169084,0.00501233304620697,"0.1",0.9,"48","small",0.496156240443167,6.99822059369219e-07,9.17649909044e-06,6.18074799368386e-08
"221",221,150,0.317295359818613,1.67785234899329,0.559990099884452,-0.0140226851167163,"0.1",0.9,"48","small",0.505302534514008,7.00781425829545e-07,9.97044551939547e-06,6.67704087851442e-08
"222",222,150,0.321881343562313,1.67785234899329,0.558440270375033,-0.0166834333009247,"0.1",0.9,"48","small",0.492346531962318,7.00862411968173e-07,9.45658654573791e-06,6.83737488669789e-08
"223",223,150,0.318171248409228,1.67785234899329,0.546848673188026,-0.0278249487171607,"0.1",0.9,"48","small",0.499719827004997,7.00775959359206e-07,1.21932951066346e-05,6.85368676764639e-08
"224",224,150,0.319086645968802,1.67785234899329,0.58172884597448,-0.0120345892316208,"0.1",0.9,"48","small",0.500708846700492,7.00244360696139e-07,8.92490892772228e-06,6.44327922479398e-08
"225",225,150,0.31948699125338,1.67785234899329,0.583069532385608,-0.0155510343384187,"0.1",0.9,"48","small",0.509506572573934,7.0045248835988e-07,1.20086843597533e-05,6.61164799580739e-08
"226",226,150,0.318621512916979,1.67785234899329,0.556538420382015,-0.0118309123440339,"0.1",0.9,"48","small",0.508037263201729,7.0116788746379e-07,1.10364406928886e-05,7.06232286239965e-08
"227",227,150,0.321134502550165,1.67785234899329,0.551265569000795,-0.0127451656926982,"0.1",0.9,"48","small",0.495102142077141,7.0140290927946e-07,1.23913241266133e-05,7.10502005038588e-08
"228",228,150,0.318434698676955,1.67785234899329,0.578538191842912,0.00196495861830207,"0.1",0.9,"48","small",0.498767797597181,7.00499712206348e-07,1.02489409809177e-05,6.49892675302063e-08
"229",229,150,0.321809591191785,1.67785234899329,0.575059636743717,-0.00105855858900737,"0.1",0.9,"48","small",0.500430634929565,7.01748695636069e-07,1.1702745121257e-05,7.22489114653802e-08
"230",230,150,0.32066458771718,1.67785234899329,0.570579402257225,-0.0261939714367626,"0.1",0.9,"48","small",0.506236146841222,6.99934549405892e-07,1.2674971543564e-05,6.20743581967716e-08
"231",231,150,0.317240853157439,1.67785234899329,0.579285511291728,-0.0027460861286816,"0.1",0.9,"48","small",0.519892175011784,7.0010163103385e-07,9.49623217659962e-06,6.34750624627197e-08
"232",232,150,0.318411290746609,1.67785234899329,0.586143277707575,-0.0206578933376383,"0.1",0.9,"48","small",0.509329897750107,7.0007681644551e-07,1.14599555901821e-05,6.40991191184394e-08
"233",233,150,0.318527924106686,1.67785234899329,0.544303711210748,-0.00259640982564678,"0.1",0.9,"48","small",0.490916854824646,7.00570765116105e-07,1.47598972113785e-05,6.6799856397822e-08
"234",234,150,0.314567863604927,1.67785234899329,0.575385786069298,0.00357758699273721,"0.1",0.9,"48","small",0.504941330173004,7.00525130700496e-07,1.13280049268399e-05,6.72413385017928e-08
"235",235,150,0.320095304804283,1.67785234899329,0.527692503057816,-0.0141418778357708,"0.1",0.9,"48","small",0.49712217659748,7.00172263557033e-07,1.11756711322913e-05,6.38694843372552e-08
"236",236,150,0.31887631211149,1.67785234899329,0.526428731109214,0.00132093155694638,"0.1",0.9,"48","small",0.506693127373032,7.01022674802867e-07,1.44741621660825e-05,6.89243805449355e-08
"237",237,150,0.318916022539508,1.67785234899329,0.556825293059757,-0.00396877711505339,"0.1",0.9,"48","small",0.498647175680565,7.00820431074111e-07,1.07957981330608e-05,6.78095701736258e-08
"238",238,150,0.316856803713256,1.67785234899329,0.560790425453548,0.00231883111874839,"0.1",0.9,"48","small",0.507878782778158,7.00662886903159e-07,1.04118532470275e-05,6.66516332124225e-08
"239",239,150,0.320844798816198,1.67785234899329,0.55278589579986,0.00543827647099735,"0.1",0.9,"48","small",0.496987071383902,7.00535514804276e-07,9.70249238420851e-06,6.46919786908065e-08
"240",240,150,0.316562017850364,1.67785234899329,0.562191649637723,-0.0158808935388209,"0.1",0.9,"48","small",0.501804074325714,6.99533489021038e-07,1.2635872238716e-05,6.076222862313e-08
"241",241,150,0.318061366190868,1.67785234899329,0.578595186213202,-0.017271893943551,"0.1",0.9,"48","small",0.487262162479246,7.00940425154991e-07,1.44430302403721e-05,6.99911034880494e-08
"242",242,150,0.317329878215077,1.67785234899329,0.511089158620427,-0.0150843410009547,"0.1",0.9,"48","small",0.501406479999439,7.00668785718688e-07,7.94840079762083e-06,6.735216834828e-08
"243",243,150,0.319599222239631,1.67785234899329,0.54465606929907,-0.0171113608081647,"0.1",0.9,"48","small",0.508011818720946,7.00167406851126e-07,1.18885312533242e-05,6.58263582266e-08
"244",244,150,0.320165802557938,1.67785234899329,0.565522232068367,-0.00804416544483088,"0.1",0.9,"48","small",0.503143277990367,7.01623872098289e-07,1.21757375033725e-05,7.20458970174562e-08
"245",245,150,0.319158116564735,1.67785234899329,0.575077288936227,0.00935873879783697,"0.1",0.9,"48","small",0.513311039066946,7.01042102384256e-07,1.48668498138175e-05,6.84021850472528e-08
"246",246,150,0.320027414046829,1.67785234899329,0.57667638009715,-0.0287296729278481,"0.1",0.9,"48","small",0.503165659411075,7.00914815177293e-07,1.29336622993034e-05,6.92651347991397e-08
"247",247,150,0.319350984973542,1.67785234899329,0.559664316018229,-0.0193108032458852,"0.1",0.9,"48","small",0.500047075432914,6.99915945050018e-07,9.3435193219344e-06,6.30061114770334e-08
"248",248,150,0.317216457254456,1.67785234899329,0.556368690405147,-0.0104243415836169,"0.1",0.9,"48","small",0.497308577373378,7.02290905780592e-07,1.01757009049617e-05,7.56581677341288e-08
"249",249,150,0.32045968304008,1.67785234899329,0.563416809894702,0.00628226900660522,"0.1",0.9,"48","small",0.490574702570978,7.00930900946053e-07,1.00148378079832e-05,6.78879235432291e-08
"250",250,150,0.318731630490961,1.67785234899329,0.589645760814722,-0.0452623972029858,"0.1",0.9,"48","small",0.498078074805737,6.99566861696086e-07,9.67673626877747e-06,6.08200613179411e-08
"251",251,150,0.318661015583809,1.67785234899329,0.521588512581583,-0.0180999287258439,"0.1",0.9,"48","small",0.489023651059019,7.00763230435491e-07,1.22278653638038e-05,6.86098401293935e-08
"252",252,150,0.31573429374348,1.67785234899329,0.539421318120442,-0.00236414843960651,"0.1",0.9,"48","small",0.498557110397894,7.00334922240574e-07,1.21096648291724e-05,6.54825734552514e-08
"253",253,150,0.319133702147388,1.67785234899329,0.570507678141809,-0.0169391781438736,"0.1",0.9,"48","small",0.495603884610984,7.00668728771815e-07,9.83873369300892e-06,6.6478887017051e-08
"254",254,150,0.31836741952403,1.67785234899329,0.559420509797619,-0.0107553431884246,"0.1",0.9,"48","small",0.494289317256053,6.9998077308162e-07,1.21743320277251e-05,6.30832777989865e-08
"255",255,150,0.315758533252648,1.67785234899329,0.560355798373869,-0.00507693047583875,"0.1",0.9,"48","small",0.507542833047572,6.9971852377357e-07,1.28386769298719e-05,6.06551344728156e-08
"256",256,150,0.316929910800083,1.67785234899329,0.558791899004631,-0.0174382779369207,"0.1",0.9,"48","small",0.495412992079556,7.01086878444617e-07,1.00112123518966e-05,6.96684182496053e-08
"257",257,150,0.321411303359886,1.67785234899329,0.528426656941746,8.77022212374399e-05,"0.1",0.9,"48","small",0.494301421640141,6.99917420336797e-07,1.1381953504087e-05,6.35507162724656e-08
"258",258,150,0.319127501325895,1.67785234899329,0.566217845620888,-0.00133400289697588,"0.1",0.9,"48","small",0.508813801615248,7.00412528606494e-07,8.28036349678602e-06,6.56928606678211e-08
"259",259,150,0.316839828133039,1.67785234899329,0.559324154429381,-0.0277336356924461,"0.1",0.9,"48","small",0.50660204295012,7.01213546262387e-07,1.00388473108919e-05,6.97679955789247e-08
"260",260,150,0.320590989657821,1.67785234899329,0.546065133705336,-0.0260929130173703,"0.1",0.9,"48","small",0.510344497582756,7.00112030139309e-07,1.10231931013094e-05,6.33906534291234e-08
"261",261,150,0.31937723834311,1.67785234899329,0.60118416998684,-0.00882472999225144,"0.1",0.9,"48","small",0.5022991354621,7.00438137277189e-07,1.22807887725791e-05,6.55359693088118e-08
"262",262,150,0.31813466037899,1.67785234899329,0.571257833992836,-0.022652390629781,"0.1",0.9,"48","small",0.509430507842385,6.99703209104248e-07,1.04311696152684e-05,6.18484198391715e-08
"263",263,150,0.319873979784329,1.67785234899329,0.538798041047253,0.0068924524472835,"0.1",0.9,"48","small",0.492765086652434,7.00580570490643e-07,1.30323989620278e-05,6.64018508476263e-08
"264",264,150,0.318584240090185,1.67785234899329,0.525824159287583,-0.015369586887846,"0.1",0.9,"48","small",0.498723416018651,7.00995218763417e-07,1.11970126186204e-05,6.86162135995216e-08
"265",265,150,0.318611368361463,1.67785234899329,0.550535398535531,-0.0213188339618079,"0.1",0.9,"48","small",0.512368178447946,6.99672083890213e-07,1.40211891044276e-05,6.15046369420512e-08
"266",266,150,0.320847085075298,1.67785234899329,0.553139985830135,-0.0264912256186247,"0.1",0.9,"48","small",0.480877045408887,7.00313276356577e-07,9.77077965966069e-06,6.64770971313676e-08
"267",267,150,0.318110339080788,1.67785234899329,0.558867445334761,-0.0149719629445735,"0.1",0.9,"48","small",0.498724402306387,7.00474327400499e-07,8.34386910559487e-06,6.58698764508962e-08
